Plataforma,Fecha,Hora,Nombre,Marca,Precio,FechaHora
MercadoLibre,30/8/2025,1:26:41 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,30/8/2025,12:38:51 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,30/8/2025,12:39:10 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,30/8/2025,12:39:33 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,30/8/2025,12:39:55 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,1:41:36 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,1:41:58 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,1:42:21 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,1:42:41 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,12:39:35 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,12:39:56 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,12:40:19 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,31/8/2025,12:40:42 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,1:50:57 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,1:51:12 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,1:51:34 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,1:51:53 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,12:44:05 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,12:44:29 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,12:44:45 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,1/9/2025,12:45:09 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,1:30:36 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,1:30:54 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,1:31:11 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,1:31:30 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,12:44:04 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,12:44:28 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,12:44:48 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,2/9/2025,12:45:06 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,3/9/2025,1:25:24 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,3/9/2025,1:25:41 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,3/9/2025,1:26:03 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,3/9/2025,1:26:25 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,3/9/2025,12:42:14 p.m.,"Audífonos inalámbricos Samsung Galaxy Buds FE blanco","samsung",1127.32
MercadoLibre,3/9/2025,12:42:32 p.m.,"Samsung Galaxy Buds 3 Pro R630 Plata Color Plateado Luz Verde","samsung",2469.00
MercadoLibre,3/9/2025,12:42:50 p.m.,"Audifonos Inalámbricos Galaxy Buds3 Pro Grafito Samsung","samsung",2264.89
MercadoLibre,3/9/2025,12:43:16 p.m.,"Audifonos Inalámbricos Samsung Galaxy Buds3 Grafito Ai","samsung",1418.84
MercadoLibre,4/9/2025,1:25:20 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,4/9/2025,1:25:44 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,4/9/2025,1:26:00 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,4/9/2025,1:26:16 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,4/9/2025,12:40:35 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,4/9/2025,12:40:55 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,4/9/2025,12:41:14 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,4/9/2025,12:41:34 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,1:27:27 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,1:27:49 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,1:28:04 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,1:28:28 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,12:41:26 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,12:41:50 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,12:42:10 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,5/9/2025,12:42:29 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,1:25:26 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,1:25:47 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,1:26:06 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,1:26:26 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,12:37:24 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,12:37:49 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,12:38:11 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,6/9/2025,12:38:28 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,1:39:35 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,1:39:58 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,1:40:20 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,1:40:41 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,12:38:18 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,12:38:34 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,12:38:55 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,7/9/2025,12:39:16 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,1:31:35 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,1:31:57 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,1:32:20 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,1:32:45 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,12:45:18 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,12:45:42 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,12:46:03 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,8/9/2025,12:46:20 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,1:28:44 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,1:29:00 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,1:29:20 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,1:29:35 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,12:44:54 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,12:45:13 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,12:45:33 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,9/9/2025,12:45:49 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,1:26:04 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,1:26:26 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,1:26:43 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,1:27:01 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,12:42:11 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,12:42:29 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,12:42:48 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,10/9/2025,12:43:08 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,1:27:49 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,1:28:13 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,1:28:32 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,1:28:47 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,12:41:11 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,12:41:36 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,12:41:54 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,11/9/2025,12:42:09 p.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,12/9/2025,1:24:57 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,12/9/2025,1:25:13 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,12/9/2025,1:25:30 a.m.,"Sin nombre","samsung",undefined.00
MercadoLibre,12/9/2025,1:25:50 a.m.,"Sin nombre","samsung",undefined.00
